activity_nr,opt_type,opt_id,opt_value,opt_info_id,load_dt
341891257,N,1,318090867,,2020-08-17 00:28:12 EDT
341891299,N,1,318090909,,2020-08-17 00:28:12 EDT
341891323,N,1,318090909,,2020-08-17 00:28:12 EDT
341891331,N,1,318090859,,2020-08-17 00:28:12 EDT
341891349,N,1,318090859,,2020-08-17 00:28:12 EDT
341891356,N,1,318090826; 318090834,,2020-08-17 00:28:12 EDT
341891471,N,1,318091071,,2020-08-17 00:28:12 EDT
341891539,N,1,318078755,,2020-08-17 00:28:12 EDT
341891539,N,6,563797,,2020-08-17 00:28:12 EDT
341891554,N,1,318078755,,2020-08-17 00:28:12 EDT
341891554,N,6,563797,,2020-08-17 00:28:12 EDT
341891562,N,1,318078755,,2020-08-17 00:28:12 EDT
341891562,N,6,563797,,2020-08-17 00:28:12 EDT
341891588,N,1,318071966,,2020-08-17 00:28:12 EDT
341891620,N,1,318071974,,2020-08-17 00:28:12 EDT
341891646,N,1,318071974,,2020-08-17 00:28:12 EDT
341892784,N,22,WEST VALLEY STAFFING,,2020-08-17 00:28:12 EDT
341892859,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341894558,N,3,BACK,,2020-08-17 00:28:12 EDT
341894558,N,3,UED,,2020-08-17 00:28:12 EDT
341894566,N,1,318078896,,2020-08-17 00:28:12 EDT
341895217,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341895290,N,11,PORTLAND,,2018-01-23 17:23:52 EST
341895571,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341895951,N,11,LOG30567012,,2020-08-17 00:28:12 EDT
341896637,N,30,DOLLAR TREE CSA,,2020-08-17 00:28:12 EDT
341897064,N,22,"LPI SERVICES, LLC.",,2020-08-17 00:28:12 EDT
341897106,N,22,METROSTAFF,,2020-08-17 00:28:12 EDT
341897411,N,1,318090990,,2020-08-17 00:28:12 EDT
341897429,N,1,318090982,,2020-08-17 00:28:12 EDT
341897460,N,1,318091113,,2020-08-17 00:28:12 EDT
341897478,N,1,318091071,,2020-08-17 00:28:12 EDT
341897510,N,1,318091154,,2020-08-17 00:28:12 EDT
341897536,N,1,318091154,,2020-08-17 00:28:12 EDT
341897544,N,1,318091154,,2020-08-17 00:28:12 EDT
341897569,N,1,318091154,,2020-08-17 00:28:12 EDT
341897627,N,1,318091154,,2020-08-17 00:28:12 EDT
341897643,N,1,318090909,,2020-08-17 00:28:12 EDT
341897668,N,1,318091329,,2020-08-17 00:28:12 EDT
341897668,N,16,COMTOWER,,2020-08-17 00:28:12 EDT
341897742,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341897742,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341898344,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341898534,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341899169,N,22,MANCAN,,2020-08-17 00:28:12 EDT
341899946,N,22,EXPRESS EMPLOYEES BRADLEY,,2020-08-17 00:28:12 EDT
341900157,N,1,1190015,,2020-08-17 00:28:12 EDT
341900439,N,11,LOG30564962,,2020-08-17 00:28:12 EDT
341900553,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341900611,N,22,"HW STAFFING, INC.",,2020-08-17 00:28:12 EDT
341900611,N,22,"ACCOUNTEMPS OF BOSTON, INC.",,2020-08-17 00:28:12 EDT
341900611,N,22,EXPERT STAFFING LLC,,2020-08-17 00:28:12 EDT
341900942,N,1,318078862,,2020-08-17 00:28:12 EDT
341900942,N,6,683954,,2020-08-17 00:28:12 EDT
341900959,N,6,683954,,2020-08-17 00:28:12 EDT
341900959,N,1,318078862,,2020-08-17 00:28:12 EDT
341900991,N,1,318073582,,2020-08-17 00:28:12 EDT
341901031,N,9,IMMINENT,,2020-08-17 00:28:12 EDT
341901122,N,1,318087533,,2020-08-17 00:28:12 EDT
341901130,N,1,318087533,,2020-08-17 00:28:12 EDT
341901148,N,1,318087533,,2020-08-17 00:28:12 EDT
341901163,N,1,318087574,,2020-08-17 00:28:12 EDT
341901270,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341901270,N,2,TB,,2020-08-17 00:28:12 EDT
341902021,N,22,FLEXTEAM,,2020-08-17 00:28:12 EDT
341902443,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341903391,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341903458,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341903946,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341904027,N,2,HEATGI,,2020-08-17 00:28:12 EDT
341904027,N,11,LOG30558982,,2020-08-17 00:28:12 EDT
341904290,N,16,COMTOWER,,2020-08-17 00:28:12 EDT
341904290,N,1,318091329,,2020-08-17 00:28:12 EDT
341904332,N,1,318091444,,2020-08-17 00:28:12 EDT
341904357,N,16,COMTOWER,,2020-08-17 00:28:12 EDT
341904357,N,1,318091329,,2020-08-17 00:28:12 EDT
341904365,N,1,318091444,,2020-08-17 00:28:12 EDT
341904381,N,1,318091444,,2020-08-17 00:28:12 EDT
341904399,N,1,318091451,,2020-08-17 00:28:12 EDT
341904407,N,1,318091451,,2020-08-17 00:28:12 EDT
341904472,N,1,318091824,,2020-08-17 00:28:12 EDT
341904571,N,1,318073582,,2020-08-17 00:28:12 EDT
341904597,N,1,318073541,,2020-08-17 00:28:12 EDT
341904605,N,1,318073541,,2020-08-17 00:28:12 EDT
341904886,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341905164,N,1,318091477,,2020-08-17 00:28:12 EDT
341905495,N,3,UED,,2020-08-17 00:28:12 EDT
341905495,N,3,OTHER,,2020-08-17 00:28:12 EDT
341905495,N,2,POULTRY,,2020-08-17 00:28:12 EDT
341905495,N,3,BACK,,2020-08-17 00:28:12 EDT
341905859,N,11,LOG30568032,,2020-08-17 00:28:12 EDT
341906345,N,11,LOG30564742,,2020-08-17 00:28:12 EDT
341906469,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341906964,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341907194,N,22,CUSTOM STAFFING,,2020-08-17 00:28:12 EDT
341907772,N,1,318091691,,2020-08-17 00:28:12 EDT
341907780,N,1,318091675,,2020-08-17 00:28:12 EDT
341907814,N,1,318018421,,2020-08-17 00:28:12 EDT
341907822,N,1,318078961,,2020-08-17 00:28:12 EDT
341907871,N,1,318087665,,2020-08-17 00:28:12 EDT
341907889,N,1,318087665,,2020-08-17 00:28:12 EDT
341907996,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341908911,N,3,OTHER,,2020-08-17 00:28:12 EDT
341908911,N,3,UED,,2020-08-17 00:28:12 EDT
341909869,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341909869,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341909869,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341910149,N,11,LOG30564212,,2020-08-17 00:28:12 EDT
341910222,N,3,UED,,2020-08-17 00:28:12 EDT
341910222,N,3,OTHER,,2020-08-17 00:28:12 EDT
341910222,N,3,BACK,,2020-08-17 00:28:12 EDT
341910222,N,2,HEATGI,,2020-08-17 00:28:12 EDT
341910255,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341910834,N,1,318091774,,2020-08-17 00:28:12 EDT
341910842,N,1,318091766,,2020-08-17 00:28:12 EDT
341910883,N,1,318015955,,2020-08-17 00:28:12 EDT
341910909,N,1,318015955,,2020-08-17 00:28:12 EDT
341910925,N,1,318018207,,2020-08-17 00:28:12 EDT
341910966,N,1,318073665,,2020-08-17 00:28:12 EDT
341910990,N,1,318073749,,2020-08-17 00:28:12 EDT
341911006,N,1,318073749,,2020-08-17 00:28:12 EDT
341911022,N,1,318087681,,2020-08-17 00:28:12 EDT
341911048,N,1,318087681,,2020-08-17 00:28:12 EDT
341911055,N,1,318087681,,2020-08-17 00:28:12 EDT
341911063,N,1,318087681,,2020-08-17 00:28:12 EDT
341911089,N,1,318807681,,2020-08-17 00:28:12 EDT
341911097,N,1,318087681,,2020-08-17 00:28:12 EDT
341911105,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341911733,N,22,CLC STAFFING,,2020-08-17 00:28:12 EDT
341912087,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341912467,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341912905,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341912905,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341913002,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341913002,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341914182,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341914331,N,1,318087509,,2020-08-17 00:28:12 EDT
341914364,N,1,318091535,,2020-08-17 00:28:12 EDT
341914372,N,1,318091766,,2020-08-17 00:28:12 EDT
341914430,N,1,318015955,,2020-08-17 00:28:12 EDT
341915304,N,22,AREOTEK,,2020-08-17 00:28:12 EDT
341916625,N,22,ONE SOURCE HR SOLUTIONS,,2020-08-17 00:28:12 EDT
341917029,N,22,ELWOOD STAFFING,,2020-08-17 00:28:12 EDT
341917813,N,1,318091907,,2020-08-17 00:28:12 EDT
341917821,N,1,318091915,,2020-08-17 00:28:12 EDT
341917896,N,1,318092038,,2020-08-17 00:28:12 EDT
341917920,N,1,318092038,,2020-08-17 00:28:12 EDT
341917946,N,1,318092053,,2020-08-17 00:28:12 EDT
341917987,N,1,318044021,,2020-08-17 00:28:12 EDT
341917995,N,1,318044021,,2020-08-17 00:28:12 EDT
341918001,N,1,318044054,,2020-08-17 00:28:12 EDT
341918019,N,1,318044054,,2020-08-17 00:28:12 EDT
341918050,N,1,318015955,,2020-08-17 00:28:12 EDT
341918068,N,1,318082112,,2020-08-17 00:28:12 EDT
341918076,N,1,318082054,,2020-08-17 00:28:12 EDT
341918167,N,1,318087657,,2020-08-17 00:28:12 EDT
341918183,N,1,318087657,,2020-08-17 00:28:12 EDT
341918191,N,1,318087657,,2020-08-17 00:28:12 EDT
341919272,N,11,LOG30540032,,2020-08-17 00:28:12 EDT
341919405,N,22,ATLAS TEMPORARY AGENCY,,2020-08-17 00:28:12 EDT
341919405,N,22,UNISTAFF,,2020-08-17 00:28:12 EDT
341919405,N,22,LCV TEMPORARY AGENCY,,2020-08-17 00:28:12 EDT
341919405,N,22,FLEXIBLE STAFFING,,2020-08-17 00:28:12 EDT
341919439,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341919546,N,22,CORPTEMPS STAFFING SERVICES,,2020-08-17 00:28:12 EDT
341919785,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341920650,N,2,HEATGI,,2020-08-17 00:28:12 EDT
341920809,N,22,GOODWILL INDUSTRIES OF NORTHERN NEW ENGLAND,,2020-08-17 00:28:12 EDT
341921757,N,1,318092038,,2020-08-17 00:28:12 EDT
341921815,N,1,318092053,,2020-08-17 00:28:12 EDT
341921823,N,1,318092038,,2020-08-17 00:28:12 EDT
341921831,N,1,318092244,,2020-08-17 00:28:12 EDT
341921849,N,1,318092244,,2020-08-17 00:28:12 EDT
341921856,N,1,318092020,,2020-08-17 00:28:12 EDT
341921898,N,1,318082062,,2020-08-17 00:28:12 EDT
341921914,N,6,592039,,2020-08-17 00:28:12 EDT
341921914,N,1,318082146,,2020-08-17 00:28:12 EDT
341921922,N,6,592039,,2020-08-17 00:28:12 EDT
341921922,N,1,318082146,,2020-08-17 00:28:12 EDT
341922516,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341922862,N,22,TALENT FORCE,,2020-08-17 00:28:12 EDT
341923274,N,22,COMPLETE LABOR AND STAFFING LLC,,2020-08-17 00:28:12 EDT
341924777,N,22,HARD WORKING LABOR,,2020-08-17 00:28:12 EDT
341924959,N,11,LOG00105793,,2020-08-17 00:28:12 EDT
341925626,N,1,318092566,,2020-08-17 00:28:12 EDT
341925691,N,1,318092509,,2020-08-17 00:28:12 EDT
341925774,N,1,318082096,,2020-08-17 00:28:12 EDT
341925790,N,1,318082229,,2020-08-17 00:28:12 EDT
341925824,N,1,318073798,,2020-08-17 00:28:12 EDT
341926384,N,11,LOG00120776,,2016-12-25 01:02:16 EST
341926913,N,4,VPP-P,,2020-08-17 00:28:12 EDT
341927713,N,4,VPP-P,,2020-08-17 00:28:12 EDT
341927960,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341928265,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341928331,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341928349,N,2,TB,,2020-08-17 00:28:12 EDT
341928968,N,1,318092566,,2020-08-17 00:28:12 EDT
341928976,N,14,"FOCUS,C,2",,2020-08-17 00:28:12 EDT
341929008,N,1,318092699,,2020-08-17 00:28:12 EDT
341929032,N,1,318082237,,2020-08-17 00:28:12 EDT
341929073,N,1,318073913,,2020-08-17 00:28:12 EDT
341929081,N,1,318073921,,2020-08-17 00:28:12 EDT
341929107,N,1,318088044,,2020-08-17 00:28:12 EDT
341929115,N,1,318088051,,2020-08-17 00:28:12 EDT
341929123,N,1,318088069,,2020-08-17 00:28:12 EDT
341930022,N,1,1193002,,2020-08-17 00:28:12 EDT
341930089,N,22,SNIDER BLAKE PERSONNEL,,2020-08-17 00:28:12 EDT
341930345,N,22,SNIDER-BLAKE PERSONNEL SERVICES,,2020-08-17 00:28:12 EDT
341931731,N,1,318092343,,2020-08-17 00:28:12 EDT
341931749,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341931749,N,2,TB,,2020-08-17 00:28:12 EDT
341931772,N,1,318092665,,2020-08-17 00:28:12 EDT
341931798,N,1,318092699,,2020-08-17 00:28:12 EDT
341931848,N,1,318092947,,2020-08-17 00:28:12 EDT
341931921,N,1,318073749,,2020-08-17 00:28:12 EDT
341931939,N,1,318073749,,2020-08-17 00:28:12 EDT
341932028,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341932333,N,22,"ELWOOD STAFFING SERVICES, INC.",,2020-08-17 00:28:12 EDT
341932622,N,22,"ARIZONA LABOR FORCE, DBA ALLIED FORCES",,2020-08-17 00:28:12 EDT
341934222,N,1,1193422,,2020-08-17 00:28:12 EDT
341934248,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341934479,N,1,1193447,,2020-08-17 00:28:12 EDT
341934578,N,11,LOG60782,,2020-08-17 00:28:12 EDT
341934677,N,22,ARIZONA LABOR FORCE DBA ALLIED FORCES,,2020-08-17 00:28:12 EDT
341934685,N,11,LOG30564992,,2020-08-17 00:28:12 EDT
341934693,N,1,1193447,,2020-08-17 00:28:12 EDT
341934784,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341934800,N,11,LOG63132,,2020-08-17 00:28:12 EDT
341934909,N,1,1193447,,2020-08-17 00:28:12 EDT
341935021,N,22,TRADESMAN INTERNATIONAL,,2020-08-17 00:28:12 EDT
341935112,N,22,YMS,,2020-08-17 00:28:12 EDT
341935245,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341935500,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341935583,N,1,318092798,,2020-08-17 00:28:12 EDT
341935591,N,1,318091964,,2020-08-17 00:28:12 EDT
341935633,N,1,318089422,,2020-08-17 00:28:12 EDT
341935641,N,1,318093044,,2020-08-17 00:28:12 EDT
341935658,N,1,318044179,,2020-08-17 00:28:12 EDT
341935666,N,1,318044179,,2020-08-17 00:28:12 EDT
341935815,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341935898,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341936797,N,1,1193679,,2020-08-17 00:28:12 EDT
341937795,N,22,CORTECH,,2020-08-17 00:28:12 EDT
341937894,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341938421,N,1,318092848,,2020-08-17 00:28:12 EDT
341938439,N,1,318092822,,2020-08-17 00:28:12 EDT
341938454,N,1,318092871,,2020-08-17 00:28:12 EDT
341938470,N,1,318044245,,2020-08-17 00:28:12 EDT
341938488,N,1,318017951,,2020-08-17 00:28:12 EDT
341938496,N,1,318018207,,2020-08-17 00:28:12 EDT
341938504,N,1,318082302,,2020-08-17 00:28:12 EDT
341938512,N,1,318082336,,2020-08-17 00:28:12 EDT
341939015,N,11,LOG130803,,2020-08-17 00:28:12 EDT
341939122,N,11,LOG30587102,,2020-08-17 00:28:12 EDT
341939312,N,22,TBD STAFFING,,2020-08-17 00:28:12 EDT
341939510,N,11,LOG30570582,,2020-08-17 00:28:12 EDT
341940823,N,1,1193679,,2020-08-17 00:28:12 EDT
341940997,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341941250,N,11,LOG30582782,,2020-08-17 00:28:12 EDT
341941706,N,1,318092954,,2020-08-17 00:28:12 EDT
341941714,N,1,318092947,,2020-08-17 00:28:12 EDT
341941722,N,1,318092947,,2020-08-17 00:28:12 EDT
341941763,N,1,318092954,,2020-08-17 00:28:12 EDT
341941797,N,1,318043858,,2020-08-17 00:28:12 EDT
341941854,N,1,318076544,,2020-08-17 00:28:12 EDT
341941862,N,1,318076544,,2020-08-17 00:28:12 EDT
341941870,N,1,318076544,,2020-08-17 00:28:12 EDT
341941888,N,1,318076544,,2020-08-17 00:28:12 EDT
341941896,N,1,318076544,,2020-08-17 00:28:12 EDT
341941904,N,1,318076544,,2020-08-17 00:28:12 EDT
341941912,N,1,318076544,,2020-08-17 00:28:12 EDT
341941920,N,1,318076544,,2020-08-17 00:28:12 EDT
341941938,N,1,318076544,,2020-08-17 00:28:12 EDT
341941946,N,1,318076544,,2020-08-17 00:28:12 EDT
341941961,N,1,318076544,,2020-08-17 00:28:12 EDT
341941987,N,1,318088069,,2020-08-17 00:28:12 EDT
341942001,N,1,318088259,,2020-08-17 00:28:12 EDT
341942043,N,1,318088259,,2020-08-17 00:28:12 EDT
341942472,N,11,LOG30589842,,2020-08-17 00:28:12 EDT
341942480,N,22,TARGET TEMPS INC.,,2020-08-17 00:28:12 EDT
341942480,N,3,BACK,,2020-08-17 00:28:12 EDT
341942480,N,22,HAMILTON CONNECTIONS OF EAST HARTFORD,,2020-08-17 00:28:12 EDT
341942753,N,22,MANPOWER,,2020-08-17 00:28:12 EDT
341943041,N,22,"COOPERTHOMPSON, LLC DBA AHEAD HUMAN RESOURCES",,2020-08-17 00:28:12 EDT
341943389,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341943389,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341943389,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341943389,N,3,BACK,,2020-08-17 00:28:12 EDT
341943801,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341945079,N,1,STROH VFD 318082153,,2020-08-17 00:28:12 EDT
341945079,N,1,WOLCOTTVILLE VFD 318082179,,2020-08-17 00:28:12 EDT
341945145,N,1,318088333,,2020-08-17 00:28:12 EDT
341945178,N,1,318088374,,2020-08-17 00:28:12 EDT
341945285,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341945491,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341945525,N,3,BACK,,2020-08-17 00:28:12 EDT
341945749,N,11,LOG30586222,,2020-08-17 00:28:12 EDT
341946002,N,30,DOLLAR TREE CSA,,2020-08-17 00:28:12 EDT
341946267,N,22,MANPOWER,,2020-08-17 00:28:12 EDT
341946267,N,22,SOURCE ONE,,2020-08-17 00:28:12 EDT
341946523,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341946697,N,11,LOG65372,,2020-08-17 00:28:12 EDT
341946812,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341946820,N,11,LOG30590812,,2020-08-17 00:28:12 EDT
341947026,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341947224,N,22,ADECCO USA INC.,,2020-08-17 00:28:12 EDT
341947265,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341948545,N,1,318044096,,2020-08-17 00:28:12 EDT
341948628,N,1,318088457,,2020-08-17 00:28:12 EDT
341948636,N,1,318088457,,2020-08-17 00:28:12 EDT
341949527,N,22,"THE RESERVES NETWORK, INC.",,2020-08-17 00:28:12 EDT
341949774,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341949774,N,15,GEOCSA,,2020-08-17 00:28:12 EDT
341950087,N,11,LOG30595582,,2020-08-17 00:28:12 EDT
341950343,N,30,DOLLAR TREE CSA,,2020-08-17 00:28:12 EDT
341950855,N,9,100%,,2020-08-17 00:28:12 EDT
341951408,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341951523,N,1,318093242,,2020-08-17 00:28:12 EDT
341951531,N,1,318093242,,2020-08-17 00:28:12 EDT
341951549,N,1,318093242,,2020-08-17 00:28:12 EDT
341951556,N,1,318093267,,2020-08-17 00:28:12 EDT
341951564,N,1,318093275,,2020-08-17 00:28:12 EDT
341951572,N,1,318093275,,2020-08-17 00:28:12 EDT
341951580,N,1,318093275,,2020-08-17 00:28:12 EDT
341951606,N,1,318044336,,2020-08-17 00:28:12 EDT
341951614,N,1,318044336,,2020-08-17 00:28:12 EDT
341951655,N,1,318044351,,2020-08-17 00:28:12 EDT
341951739,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341951739,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341951754,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341952075,N,3,UED,,2020-08-17 00:28:12 EDT
341952075,N,3,OTHER,,2020-08-17 00:28:12 EDT
341952075,N,3,BACK,,2020-08-17 00:28:12 EDT
341952091,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341952133,N,11,LOG30592922,,2020-08-17 00:28:12 EDT
341952323,N,11,LOG30513612,,2016-12-10 01:06:19 EST
341952489,N,11,LOG30593952,,2020-08-17 00:28:12 EDT
341953198,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341953727,N,22,LABOR MAX,,2020-08-17 00:28:12 EDT
341953735,N,11,LOG30589852,,2020-08-17 00:28:12 EDT
341954071,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341954360,N,1,318044351,,2020-08-17 00:28:12 EDT
341954378,N,1,318044351,,2020-08-17 00:28:12 EDT
341954386,N,1,318044351,,2020-08-17 00:28:12 EDT
341954436,N,1,318082518,,2020-08-17 00:28:12 EDT
341954477,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341954493,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341954931,N,9,100%,,2020-08-17 00:28:12 EDT
341954964,N,9,100%,,2020-08-17 00:28:12 EDT
341956043,N,22,ONE SOURCE,,2020-08-17 00:28:12 EDT
341956043,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341956555,N,22,COMPLETE CONTRACTING SYSTEMS,,2020-08-17 00:28:12 EDT
341956621,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341956621,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341956746,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341956795,N,22,LABOR SOLUTIONS,,2020-08-17 00:28:12 EDT
341956795,N,22,"QUALITY ASSURANCE HUMAN RESOURCE SERVICE, INC.",,2020-08-17 00:28:12 EDT
341957132,N,11,LOG30593852,,2020-08-17 00:28:12 EDT
341957157,N,22,IMPACT STAFFING,,2020-08-17 00:28:12 EDT
341957967,N,4,VPP-P,,2020-08-17 00:28:12 EDT
341957991,N,11,LOG30593592,,2020-08-17 00:28:12 EDT
341958445,N,3,UED,,2020-08-17 00:28:12 EDT
341958445,N,3,OTHER,,2020-08-17 00:28:12 EDT
341958684,N,3,BACK,,2020-08-17 00:28:12 EDT
341958684,N,3,UED,,2020-08-17 00:28:12 EDT
341958700,N,30,DOLLAR TREE CSA,,2020-08-17 00:28:12 EDT
341958841,N,3,BACK,,2020-08-17 00:28:12 EDT
341958841,N,3,UED,,2020-08-17 00:28:12 EDT
341958858,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341958866,N,4,VPP-P,,2020-08-17 00:28:12 EDT
341958908,N,11,LOG1126794861,,2020-08-17 00:28:12 EDT
341959096,N,3,UED,,2020-08-17 00:28:12 EDT
341959096,N,3,OTHER,,2020-08-17 00:28:12 EDT
341959096,N,3,BACK,,2020-08-17 00:28:12 EDT
341959468,N,1,1195946,,2020-08-17 00:28:12 EDT
341959963,N,11,LOG1156492,,2020-08-17 00:28:12 EDT
341960003,N,22,"MANPOWER, EXPRESS, BARON HR",,2020-08-17 00:28:12 EDT
341960029,N,11,LOG30582712,,2020-08-17 00:28:12 EDT
341960425,N,1,318093499,,2020-08-17 00:28:12 EDT
341960433,N,1,318093507,,2020-08-17 00:28:12 EDT
341960490,N,1,318093499,,2020-08-17 00:28:12 EDT
341960508,N,1,318093507,,2020-08-17 00:28:12 EDT
341960516,N,1,318093499,,2020-08-17 00:28:12 EDT
341960524,N,1,318094042,,2020-08-17 00:28:12 EDT
341960540,N,1,318093630,,2020-08-17 00:28:12 EDT
341960557,N,1,318093630,,2020-08-17 00:28:12 EDT
341960664,N,1,318088572,,2020-08-17 00:28:12 EDT
341960755,N,1,318088580,,2020-08-17 00:28:12 EDT
341960813,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341961258,N,11,LOG30594712,,2020-08-17 00:28:12 EDT
341961258,N,22,BP STAFFING,,2020-08-17 00:28:12 EDT
341961258,N,22,ELITE STAFFING COMPANY,,2020-08-17 00:28:12 EDT
341961407,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341961449,N,3,BACK,,2020-08-17 00:28:12 EDT
341961449,N,3,UED,,2020-08-17 00:28:12 EDT
341961464,N,1,318082526,,2020-08-17 00:28:12 EDT
341961464,N,6,574436,,2020-08-17 00:28:12 EDT
341961472,N,1,318082526,,2020-08-17 00:28:12 EDT
341961472,N,6,574436,,2020-08-17 00:28:12 EDT
341961548,N,22,QPS EMPLOYMENT,,2020-08-17 00:28:12 EDT
341961696,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341962140,N,30,DOLLAR TREE CSA,,2020-08-17 00:28:12 EDT
341962579,N,22,ADECCO USA INC.,,2020-08-17 00:28:12 EDT
341962876,N,22,"COOPERTHOMPSON, LLC DBA AHEAD HR",,2020-08-17 00:28:12 EDT
341963452,N,1,318093994,,2020-08-17 00:28:12 EDT
341963478,N,1,318093705,,2020-08-17 00:28:12 EDT
341963494,N,1,318044450,,2020-08-17 00:28:12 EDT
341963502,N,1,318044450,,2020-08-17 00:28:12 EDT
341963510,N,1,318044450,,2020-08-17 00:28:12 EDT
341963528,N,1,318044450,,2020-08-17 00:28:12 EDT
341963544,N,1,318044484,,2020-08-17 00:28:12 EDT
341963551,N,1,318044492,,2020-08-17 00:28:12 EDT
341963569,N,1,318044492,,2020-08-17 00:28:12 EDT
341963585,N,1,318082658,,2020-08-17 00:28:12 EDT
341963593,N,1,318076627,,2020-08-17 00:28:12 EDT
341963601,N,1,318076627,,2020-08-17 00:28:12 EDT
341963627,N,1,318076809,,2020-08-17 00:28:12 EDT
341963684,N,1,318076874,,2020-08-17 00:28:12 EDT
341963700,N,1,318076882,,2020-08-17 00:28:12 EDT
341963718,N,1,318076882,,2020-08-17 00:28:12 EDT
341963726,N,1,318076882,,2020-08-17 00:28:12 EDT
341964104,N,30,DOLLAR TREE CSA,,2020-08-17 00:28:12 EDT
341964500,N,22,ALTERNATIVE STAFFING,,2020-08-17 00:28:12 EDT
341965317,N,9,100%,,2020-08-17 00:28:12 EDT
341965382,N,11,LOG30597612,,2020-08-17 00:28:12 EDT
341966273,N,4,VPP-P,,2020-08-17 00:28:12 EDT
341966380,N,1,1196638,,2020-08-17 00:28:12 EDT
341966729,N,1,318095551,,2020-08-17 00:28:12 EDT
341966752,N,1,318094109,,2020-08-17 00:28:12 EDT
341966794,N,1,318082559,,2020-08-17 00:28:12 EDT
341966794,N,6,593529,,2020-08-17 00:28:12 EDT
